X,Y,COLOR
75,27,0
48,20,0
35,48,3
27,56,3
83,71,0
83,51,0
9,78,1
2,55,1
67,93,1
18,85,1
20,80,0
24,10,1
38,44,2
84,91,1
73,18,0
30,61,3
37,22,0
82,39,0
69,84,0
58,28,3
28,77,0
70,74,0
46,3,1
6,48,1
1,91,1
18,34,0
38,57,3
93,23,1
81,25,0
95,23,1
3,94,1
99,69,1
40,12,1
58,86,1
16,40,0
87,31,1
33,56,3
45,0,1
19,7,1
49,84,0
53,70,0
71,80,0
46,39,2
70,82,0
83,67,0
56,69,0
10,9,1
22,59,0
56,68,0
89,65,1
43,46,2
12,25,1
64,98,1
91,11,1
33,99,1
25,7,1
7,33,1
30,22,0
33,37,3
12,35,1
28,11,1
73,90,1
82,0,1
51,44,2
21,26,0
71,59,0
55,28,3
37,57,3
62,33,3
90,9,1
75,59,0
65,91,1
63,25,0
27,6,1
67,8,1
69,75,0
44,89,1
70,39,0
11,62,1
58,64,3
70,84,0
59,67,0
16,41,0
30,81,0
64,92,1
35,58,3
73,77,0
40,78,0
60,59,3
62,32,3
18,6,1
24,37,0
61,38,3
53,89,1
65,61,0
38,65,0
7,19,1
33,68,0
67,48,0
27,20,0
66,97,1
39,9,1
76,79,0
32,78,0
73,95,1
11,45,1
98,97,1
26,67,0
97,20,1
22,73,0
17,80,0
87,42,1
41,16,0
42,90,1
56,15,1
37,29,3
36,14,1
6,16,1
62,60,3
55,28,3
53,30,3
16,26,0
9,31,1
55,61,3
60,14,1
27,0,1
87,18,1
49,89,1
2,27,1
99,40,1
2,54,1
22,65,0
19,35,0
34,75,0
0,19,1
79,62,0
44,26,3
77,20,0
49,75,0
86,18,1
2,17,1
81,63,0
67,17,0
35,22,0
11,22,1
7,40,1
57,78,0
21,95,1
82,39,0
3,31,1
82,14,1
27,9,1
58,61,3
46,49,2
57,64,3
52,10,1
12,2,1
18,5,1
71,46,0
87,85,1
31,47,3
13,54,1
76,44,0
13,79,1
96,14,1
42,13,1
24,96,1
9,43,1
36,43,2
34,49,3
44,32,3
52,97,1
72,34,0
59,40,3
78,40,0
24,85,1
96,1,1
3,24,1
89,52,1
21,33,0
50,4,1
10,41,1
51,48,2
59,86,1
40,72,0
63,17,0
55,9,1
46,21,0
22,73,0
78,11,1
87,90,1
23,34,0
81,40,0
44,93,1
50,6,1
43,4,1
72,13,1
14,97,1
32,84,0
58,47,3
14,54,1
86,89,1
54,82,0
3,95,1
56,34,3
99,69,1
67,58,0
88,8,1
15,48,1
36,18,0
5,39,1
79,55,0
52,52,2
31,27,3
32,31,3
28,62,3
64,55,3
85,20,1
18,40,0
28,94,1
71,34,0
98,2,1
69,48,0
27,25,0
81,1,1
79,5,1
19,50,0
13,22,1
82,2,1
32,26,3
87,41,1
68,56,0
67,61,0
70,78,0
23,32,0
48,26,3
95,97,1
34,13,1
36,31,3
94,38,1
8,70,1
23,18,0
36,1,1
19,2,1
59,52,3
47,4,1
82,43,0
31,12,1
11,23,1
86,91,1
52,49,2
66,54,0
57,49,3
6,94,1
47,79,0
36,96,1
67,69,0
37,72,0
95,5,1
36,87,1
0,68,1
28,22,0
91,21,1
30,0,1
63,12,1
75,31,0
13,84,1
67,70,0
65,48,0
5,98,1
91,1,1
52,61,3
29,45,3
23,12,1
15,71,1
23,89,1
56,12,1
41,0,1
36,67,0
17,72,0
99,25,1
71,6,1
90,55,1
30,43,3
17,5,1
47,17,0
57,52,3
90,88,1
26,23,0
65,93,1
27,28,3
62,90,1
90,96,1
30,17,0
87,50,1
3,63,1
30,50,3
3,46,1
60,58,3
78,39,0
21,89,1
82,22,0
10,89,1
33,92,1
16,47,0
29,38,3
70,33,0
87,19,1
98,25,1
82,80,0
35,5,1
33,36,3
71,79,0
49,77,0
28,68,0
48,32,3
4,34,1
15,85,1
33,40,3
18,6,1
18,1,1
93,23,1
34,9,1
64,16,0
50,61,3
62,54,3
46,99,1
71,51,0
32,74,0
47,14,1
83,42,0
5,55,1
72,22,0
54,35,3
79,53,0
17,68,0
29,22,0
98,61,1
36,3,1
25,97,1
28,49,3
47,84,0
28,1,1
75,10,1
59,35,3
60,93,1
36,54,2
7,33,1
87,12,1
69,25,0
62,97,1
45,70,0
53,85,1
43,38,2
48,61,3
48,60,3
4,61,1
95,35,1
88,34,1
36,53,2
60,18,0
61,20,0
32,2,1
55,92,1
76,77,0
33,64,3
25,14,1
61,77,0
89,13,1
77,89,1
54,10,1
48,84,0
70,63,0
50,77,0
38,82,0
69,45,0
16,4,1
0,89,1
0,81,1
2,28,1
91,49,1
36,47,2
4,86,1
48,56,3
51,19,0
19,70,0
30,32,3
60,26,3
26,39,3
36,86,1
5,7,1
25,60,0
30,97,1
0,16,1
72,70,0
64,9,1
84,42,0
35,92,1
72,59,0
96,71,1
42,91,1
33,46,3
77,75,0
1,63,1
58,93,1
52,39,2
82,67,0
73,85,1
32,86,1
4,50,1
62,26,3
9,1,1
29,11,1
16,22,0
88,12,1
69,37,0
64,37,3
62,49,3
16,23,0
93,22,1
98,12,1
39,54,2
33,18,0
10,76,1
98,41,1
70,45,0
25,75,0
17,2,1
56,51,3
98,14,1
38,29,3
32,72,0
7,85,1
6,45,1
9,91,1
89,37,1
78,94,1
4,55,1
31,20,0
78,97,1
73,91,1
1,96,1
52,62,3
84,28,0
46,55,3
25,52,0
93,82,1
85,44,1
58,86,1
6,76,1
51,20,0
25,27,0
49,37,2
80,98,1
9,38,1
74,67,0
59,17,0
57,86,1
49,14,1
3,46,1
35,95,1
91,38,1
69,60,0
60,44,3
3,22,1
29,3,1
21,21,0
76,17,0
73,11,1
73,75,0
24,10,1
33,65,0
47,78,0
25,66,0
57,92,1
22,98,1
86,23,1
41,26,3
81,78,0
84,6,1
92,17,1
77,1,1
86,23,1
80,36,0
51,97,1
23,51,0
54,19,0
10,35,1
74,93,1
0,67,1
47,75,0
12,49,1
23,33,0
5,31,1
93,66,1
82,94,1
28,74,0
56,13,1
77,55,0
51,14,1
58,36,3
61,42,3
66,19,0
20,39,0
55,27,3
89,54,1
7,86,1
59,15,1
89,20,1
18,88,1
17,48,0
72,80,0
21,98,1
72,1,1
53,95,1
36,59,3
96,36,1
10,53,1
22,84,0
36,28,3
26,62,3
47,59,3
56,85,1
15,22,1
88,97,1
16,13,1
52,29,3
60,20,0
61,72,0
7,27,1
33,92,1
44,5,1
84,13,1
69,94,1
89,54,1
36,52,2
21,34,0
69,25,0
77,58,0
23,20,0
16,76,0
58,13,1
70,16,0
14,89,1
86,80,1
54,80,0
15,97,1
49,98,1
53,64,3
53,49,2
22,64,0
83,90,1
93,21,1
0,22,1
84,45,0
3,29,1
96,95,1
9,82,1
58,60,3
0,32,1
3,10,1
6,40,1
71,50,0
43,39,2
32,33,3
3,81,1
96,68,1
94,18,1
75,90,1
69,46,0
70,20,0
15,9,1
48,60,3
6,61,1
66,74,0
86,25,1
13,47,1
32,77,0
18,32,0
46,84,0
34,74,0
12,13,1
32,63,3
71,48,0
62,43,3
61,49,3
16,76,0
77,80,0
29,44,3
57,59,3
74,75,0
69,6,1
73,22,0
45,1,1
69,60,0
42,1,1
35,24,0
92,16,1
71,84,0
18,72,0
37,58,3
89,5,1
48,34,3
66,77,0
24,86,1
69,17,0
74,61,0
7,65,1
56,46,3
33,16,0
6,39,1
51,97,1
23,11,1
87,28,1
7,34,1
99,19,1
59,5,1
70,74,0
88,34,1
86,8,1
53,22,0
89,18,1
38,70,0
32,35,3
73,6,1
14,57,1
74,51,0
15,91,1
25,99,1
65,6,1
52,95,1
61,68,0
9,4,1
91,82,1
66,43,0
59,1,1
52,14,1
38,74,0
22,77,0
13,99,1
92,43,1
96,80,1
47,1,1
26,86,1
20,82,0
92,96,1
24,24,0
76,6,1
36,69,0
0,10,1
27,40,3
70,84,0
18,16,0
90,15,1
34,20,0
66,85,1
78,0,1
58,52,3
47,87,1
51,76,0
16,92,1
30,18,0
18,81,0
33,53,3
26,23,0
17,52,0
19,13,1
33,24,0
84,39,0
67,90,1
70,63,0
51,74,0
18,65,0
20,23,0
18,42,0
32,56,3
76,11,1
39,3,1
44,4,1
37,98,1
20,90,1
42,60,3
81,60,0
7,28,1
39,98,1
93,0,1
19,42,0
25,56,0
35,88,1
18,89,1
1,74,1
89,95,1
52,66,0
78,74,0
55,51,3
75,70,0
2,62,1
60,17,0
97,65,1
71,82,0
43,51,2
31,59,3
12,75,1
5,58,1
67,0,1
79,52,0
25,63,0
75,45,0
91,28,1
6,36,1
27,72,0
67,61,0
83,43,0
49,94,1
88,64,1
97,10,1
7,25,1
72,56,0
89,49,1
0,13,1
81,64,0
17,86,1
89,97,1
34,68,0
73,62,0
94,33,1
80,98,1
53,95,1
97,83,1
83,80,0
1,32,1
87,59,1
19,91,1
78,21,0
92,13,1
7,58,1
98,52,1
32,29,3
96,4,1
47,16,0
58,44,3
41,7,1
31,30,3
27,81,0
3,6,1
92,78,1
33,18,0
91,90,1
57,52,3
39,12,1
73,78,0
98,84,1
93,60,1
74,13,1
41,2,1
62,43,3
30,93,1
24,16,0
17,59,0
38,56,3
67,55,0
81,91,1
58,65,0
42,66,0
95,97,1
27,46,3
91,63,1
53,43,2
33,87,1
20,17,0
41,60,3
7,6,1
17,20,0
21,8,1
80,46,0
60,18,0
91,66,1
79,17,0
48,6,1
66,29,0
95,70,1
55,29,3
42,40,2
17,48,0
94,8,1
52,36,2
86,13,1
92,85,1
18,61,0
94,90,1
19,1,1
70,2,1
56,39,3
74,85,1
71,35,0
97,14,1
3,32,1
13,54,1
37,39,2
63,82,0
14,30,1
63,55,3
80,92,1
44,81,0
1,41,1
9,87,1
55,35,3
64,43,3
41,78,0
45,36,2
79,90,1
1,36,1
60,47,3
77,99,1
17,25,0
0,53,1
62,97,1
83,13,1
56,80,0
92,56,1
93,33,1
73,51,0
21,76,0
11,84,1
6,65,1
43,0,1
67,31,0
62,44,3
53,71,0
16,51,0
2,24,1
0,90,1
20,64,0
13,29,1
58,28,3
70,16,0
46,21,0
8,20,1
49,86,1
4,95,1
76,59,0
40,45,2
76,75,0
41,31,3
18,9,1
50,77,0
52,7,1
15,66,1
8,30,1
58,94,1
81,52,0
98,58,1
78,66,0
8,10,1
17,93,1
66,32,0
85,61,1
29,15,1
72,51,0
34,81,0
29,42,3
10,22,1
42,28,3
93,97,1
20,40,0
8,90,1
55,72,0
45,3,1
77,75,0
83,18,0
85,35,1
92,39,1
96,46,1
16,70,0
3,25,1
88,0,1
23,98,1
0,55,1
7,48,1
95,38,1
85,3,1
21,45,0
11,2,1
29,50,3
60,95,1
38,40,2
6,66,1
41,79,0
80,76,0
15,9,1
83,25,0
58,34,3
22,68,0
67,98,1
87,31,1
28,9,1
51,93,1
84,3,1
92,49,1
21,63,0
76,72,0
19,63,0
67,52,0
33,77,0
24,40,0
31,32,3
0,91,1
26,94,1
63,65,0
50,38,2
42,49,2
92,92,1
94,36,1
3,1,1
7,64,1
20,24,0
27,19,0
75,32,0
7,45,1
35,48,3
3,72,1
33,68,0
39,68,0
72,40,0
62,57,3
30,23,0
92,92,1
70,36,0
23,6,1
68,38,0
54,30,3
96,1,1
25,93,1
84,92,1
86,78,1
97,43,1
14,35,1
50,68,0
86,31,1
69,85,1
88,56,1
54,14,1
87,34,1
27,91,1
92,91,1
7,95,1
89,93,1
42,73,0
13,41,1
47,46,2
45,83,0
49,2,1
85,42,1
33,42,3
76,20,0
38,39,2
76,85,1
34,40,3
66,82,0
74,82,0
41,40,2
27,58,3
37,45,2
31,94,1
5,73,1
16,48,0
79,47,0
94,87,1
37,12,1
53,68,0
20,42,0
5,0,1
81,96,1
12,79,1
68,6,1
69,73,0
79,37,0
36,46,2
0,34,1
25,85,1
92,18,1
27,13,1
48,63,3
92,54,1
83,29,0
24,44,0
10,94,1
64,84,0
4,47,1
70,26,0
9,46,1
38,74,0
33,99,1
16,62,0
38,73,0
30,26,3
24,56,0
17,49,0
26,3,1
65,66,0
18,66,0
52,76,0
3,8,1
46,42,2
28,82,0
81,53,0
51,8,1
99,51,1
64,56,3
7,13,1
11,11,1
62,74,0
96,82,1
64,35,3
16,35,0
61,75,0
10,5,1
59,43,3
64,91,1
71,66,0
67,58,0
94,98,1
67,39,0
92,16,1
21,32,0
48,28,3
24,43,0
26,20,0
25,0,1
69,64,0
6,68,1
71,90,1
1,29,1
14,25,1
52,37,2
48,18,0
84,68,0
62,38,3
5,89,1
20,7,1
50,11,1
93,92,1
64,42,3
90,18,1
10,13,1
8,16,1
1,48,1
49,62,3
4,68,1
77,57,0
3,30,1
61,92,1
28,91,1
11,89,1
33,61,3
86,35,1
95,8,1
54,88,1
35,1,1
12,71,1
67,50,0
96,69,1
44,35,3
3,12,1
64,10,1
99,9,1
7,72,1
80,28,0
19,11,1
99,81,1
19,75,0
81,19,0
98,65,1
90,32,1
68,68,0
16,83,0
78,46,0
8,80,1
5,10,1
7,97,1
43,24,0
58,55,3
43,25,0
30,26,3
76,70,0
0,26,1
38,61,3
1,93,1
70,71,0
15,71,1
16,38,0
80,34,0
13,29,1
70,2,1
67,69,0
3,35,1
53,63,3
43,68,0
72,28,0
81,64,0
85,65,1
76,21,0
65,63,0
50,73,0
8,55,1
44,38,2
28,17,0
61,73,0
32,17,0
13,41,1
76,48,0
78,82,0
24,9,1
22,33,0
27,12,1
77,55,0
66,87,1
13,84,1
8,34,1
90,45,1
82,38,0
57,72,0
42,75,0
9,61,1
47,63,3
12,21,1
2,97,1
28,85,1
91,42,1
89,40,1
13,99,1
64,64,3
4,11,1
20,22,0
76,46,0
76,12,1
70,7,1
62,12,1
17,8,1
50,42,2
44,53,2
48,8,1
14,26,1
3,97,1
77,39,0
38,31,3
10,46,1
1,7,1
0,12,1
60,49,3
83,10,1
6,46,1
59,39,3
40,2,1
96,98,1
4,1,1
50,75,0
91,60,1
65,8,1
29,7,1
37,6,1
56,19,0
78,8,1
68,44,0
74,14,1
81,33,0
49,84,0
81,53,0
86,57,1
98,65,1
82,8,1
56,2,1
75,25,0
30,73,0
47,18,0
49,8,1
94,15,1
43,72,0
50,48,2
68,95,1
82,70,0
56,20,0
58,20,0
87,7,1
72,53,0
39,77,0
26,78,0
12,47,1
20,68,0
35,90,1
13,55,1
83,47,0
43,42,2
5,69,1
5,32,1
99,64,1
23,20,0
64,31,3
87,17,1
28,26,3
51,54,2
79,28,0
94,23,1
83,75,0
90,93,1
39,90,1
12,78,1
12,86,1
20,51,0
33,42,3
90,33,1
35,74,0
18,18,0
46,62,3
1,89,1
19,70,0
21,49,0
10,90,1
93,76,1
66,6,1
94,82,1
39,46,2
23,87,1
50,8,1
48,84,0
10,82,1
22,25,0
89,12,1
36,7,1
39,49,2
40,25,0
98,45,1
30,70,0
72,45,0
19,67,0
77,17,0
45,34,3
28,2,1
92,84,1
84,76,0
90,88,1
16,66,0
84,48,0
91,30,1
45,28,3
21,39,0
47,40,2
47,13,1
64,34,3
57,99,1
69,96,1
67,1,1
53,67,0
51,56,3
89,22,1
35,87,1
22,15,1
92,28,1
99,86,1
93,56,1
71,99,1
57,43,3
32,33,3
68,2,1
45,62,3
4,37,1
64,41,3
61,71,0
92,51,1
90,92,1
84,15,1
61,30,3
66,91,1
1,46,1
95,8,1
75,14,1
64,49,3
51,30,3
98,45,1
9,38,1
62,42,3
72,31,0
47,42,2
43,16,0
29,39,3
68,63,0
81,52,0
32,32,3
7,48,1
32,24,0
23,42,0
47,47,2
77,22,0
68,66,0
94,69,1
61,53,3
66,24,0
11,78,1
41,32,3
82,30,0
18,64,0
10,27,1
11,33,1
41,30,3
26,83,0
15,95,1
86,28,1
42,19,0
18,16,0
22,37,0
76,95,1
97,99,1
88,49,1
72,99,1
99,73,1
4,63,1
61,64,3
22,66,0
48,22,0
87,88,1
24,57,0
5,45,1
43,42,2
60,88,1
30,50,3
75,56,0
3,66,1
24,80,0
18,55,0
26,3,1
20,26,0
96,70,1
46,34,3
84,58,0
75,67,0
6,4,1
31,48,3
83,34,0
80,81,0
52,60,3
92,82,1
91,95,1
76,22,0
2,96,1
78,91,1
20,83,0
24,68,0
50,56,3
61,64,3
28,14,1
37,60,3
9,22,1
36,50,2
86,28,1
48,94,1
53,83,0
92,63,1
87,55,1
77,0,1
83,41,0
78,94,1
30,53,3
87,93,1
91,6,1
36,81,0
89,51,1
63,22,0
74,74,0
89,59,1
23,93,1
94,48,1
28,54,3
86,8,1
43,1,1
96,95,1
66,42,0
85,47,1
64,41,3
87,78,1
17,94,1
65,70,0
40,47,2
34,67,0
51,38,2
0,59,1
46,35,3
28,75,0
5,67,1
95,59,1
71,72,0
13,98,1
50,37,2
77,35,0
15,20,1
6,16,1
69,10,1
4,79,1
72,92,1
12,39,1
2,64,1
64,59,3
90,4,1
88,12,1
86,40,1
26,56,3
89,86,1
50,64,3
76,68,0
77,57,0
20,89,1
58,29,3
9,67,1
17,26,0
74,69,0
21,90,1
71,64,0
52,15,1
82,2,1
49,54,2
66,34,0
35,11,1
58,45,3
3,92,1
90,99,1
52,20,0
98,32,1
32,92,1
39,22,0
12,8,1
88,83,1
36,71,0
5,83,1
87,24,1
58,97,1
20,31,0
55,28,3
43,70,0
66,96,1
89,65,1
11,60,1
71,56,0
44,48,2
37,17,0
8,43,1
59,93,1
32,51,3
27,86,1
13,87,1
89,9,1
70,65,0
31,91,1
46,5,1
8,19,1
66,30,0
58,62,3
30,57,3
16,3,1
51,53,2
18,94,1
8,12,1
99,63,1
9,48,1
25,44,0
31,84,0
68,45,0
2,28,1
98,83,1
17,33,0
19,54,0
87,20,1
81,27,0
24,11,1
54,40,2
96,96,1
8,41,1
86,89,1
59,25,0
53,25,0
31,26,3
19,87,1
47,5,1
82,98,1
95,98,1
29,85,1
94,46,1
83,57,0
23,92,1
62,2,1
41,94,1
49,91,1
27,66,0
76,52,0
13,92,1
77,2,1
36,23,0
58,75,0
35,12,1
48,10,1
42,90,1
67,7,1
74,96,1
64,45,3
41,8,1
58,8,1
75,14,1
80,19,0
46,26,3
30,79,0
75,52,0
76,94,1
64,73,0
50,21,0
23,77,0
68,83,0
3,81,1
79,73,0
96,63,1
60,93,1
85,81,1
34,33,3
59,61,3
23,39,0
38,4,1
84,59,0
46,59,3
58,11,1
65,37,0
55,83,0
45,18,0
8,55,1
72,32,0
49,18,0
59,64,3
77,59,0
75,93,1
5,86,1
62,8,1
64,82,0
2,65,1
80,49,0
93,18,1
6,93,1
46,29,3
84,16,0
20,40,0
88,69,1
30,42,3
21,70,0
49,10,1
85,17,1
89,87,1
94,46,1
54,21,0
22,0,1
7,35,1
76,17,0
6,81,1
59,56,3
80,18,0
4,2,1
71,29,0
80,10,1
82,55,0
17,28,0
38,44,2
79,35,0
52,64,3
47,2,1
24,47,0
57,42,3
51,40,2
23,3,1
29,27,3
87,72,1
8,99,1
82,33,0
10,9,1
81,16,0
46,89,1
22,88,1
41,64,3
7,3,1
76,50,0
65,57,0
9,93,1
41,50,2
46,15,1
40,45,2
52,53,2
59,31,3
91,31,1
86,50,1
15,82,1
35,42,3
91,61,1
33,24,0
54,53,2
6,8,1
35,63,3
89,69,1
97,35,1
81,40,0
57,44,3
8,19,1
57,41,3
28,17,0
9,53,1
78,75,0
96,25,1
77,55,0
82,9,1
13,34,1
76,76,0
7,53,1
84,18,0
48,5,1
50,61,3
46,1,1
19,75,0
61,20,0
4,77,1
60,84,0
0,62,1
24,32,0
93,78,1
68,60,0
29,44,3
17,67,0
27,76,0
34,83,0
21,72,0
55,42,3
40,57,3
43,91,1
89,83,1
87,18,1
21,57,0
99,68,1
96,82,1
44,21,0
60,53,3
39,72,0
55,87,1
59,59,3
79,45,0
48,50,2
90,4,1
36,78,0
19,24,0
82,28,0
57,70,0
28,6,1
28,67,0
56,74,0
51,4,1
73,25,0
47,42,2
76,85,1
57,48,3
11,14,1
58,98,1
30,45,3
25,55,0
88,81,1
37,29,3
28,60,3
99,10,1
54,63,3
66,83,0
29,31,3
29,84,0
29,2,1
78,22,0
7,65,1
58,43,3
49,11,1
98,84,1
39,1,1
42,5,1
81,15,1
42,79,0
15,61,1
77,26,0
30,93,1
54,90,1
25,44,0
99,28,1
61,13,1
37,43,2
3,33,1
64,40,3
66,96,1
86,44,1
97,45,1
86,6,1
6,65,1
57,64,3
12,57,1
28,96,1
63,18,0
69,33,0
18,82,0
80,24,0
66,41,0
42,2,1
87,25,1
47,42,2
99,24,1
19,36,0
89,7,1
88,72,1
34,11,1
71,23,0
89,96,1
10,8,1
1,74,1
19,42,0
38,56,3
99,28,1
34,58,3
44,52,2
23,1,1
92,4,1
73,88,1
86,46,1
27,81,0
49,16,0
85,72,1
33,49,3
17,60,0
47,70,0
67,67,0
67,39,0
20,54,0
76,80,0
42,21,0
96,22,1
26,46,3
11,22,1
91,90,1
3,80,1
86,78,1
92,24,1
52,64,3
19,95,1
87,32,1
53,31,3
96,13,1
73,17,0
8,24,1
35,9,1
4,59,1
87,37,1
97,10,1
68,70,0
34,71,0
14,67,1
93,37,1
39,29,3
30,58,3
16,41,0
73,3,1
44,88,1
19,63,0
60,5,1
29,33,3
2,97,1
60,8,1
26,97,1
78,2,1
69,3,1
14,59,1
96,50,1
79,64,0
48,55,3
66,69,0
6,85,1
86,28,1
56,76,0
13,72,1
15,23,1
30,2,1
25,69,0
89,40,1
52,87,1
61,45,3
40,32,3
91,68,1
31,95,1
38,11,1
74,43,0
85,96,1
21,10,1
42,2,1
89,88,1
51,62,3
26,81,0
71,91,1
11,59,1
76,86,1
53,36,2
15,43,1
79,2,1
16,90,1
80,94,1
52,18,0
82,29,0
57,69,0
58,88,1
37,57,3
38,58,3
16,16,0
49,13,1
16,26,0
69,91,1
5,53,1
28,4,1
35,41,3
60,50,3
89,1,1
35,87,1
9,79,1
65,20,0
68,79,0
30,72,0
3,57,1
50,38,2
91,60,1
48,21,0
83,10,1
53,93,1
56,34,3
80,68,0
70,26,0
0,18,1
68,87,1
41,53,2
11,49,1
66,86,1
78,18,0
42,49,2
10,47,1
66,15,1
66,94,1
27,68,0
37,4,1
44,42,2
25,43,0
44,16,0
14,78,1
9,84,1
78,96,1
72,84,0
19,81,0
38,31,3
23,44,0
14,9,1
43,28,3
71,64,0
74,29,0
66,11,1
74,95,1
99,28,1
16,28,0
59,97,1
35,26,3
19,39,0
87,90,1
75,25,0
18,32,0
37,12,1
13,99,1
32,65,0
51,63,3
16,67,0
54,34,3
68,85,1
67,42,0
41,28,3
20,77,0
4,28,1
14,97,1
25,20,0
87,45,1
96,55,1
5,63,1
70,15,1
82,67,0
97,71,1
13,7,1
56,56,3
53,36,2
38,22,0
61,92,1
33,33,3
96,26,1
85,73,1
98,87,1
70,16,0
94,71,1
23,14,1
13,47,1
70,31,0
62,0,1
63,32,3
28,53,3
11,36,1
66,61,0
89,89,1
46,34,3
76,68,0
87,63,1
17,27,0
81,14,1
55,61,3
24,44,0
37,50,2
3,57,1
61,41,3
33,53,3
15,81,1
51,0,1
15,95,1
64,5,1
97,76,1
97,56,1
84,38,0
48,42,2
78,32,0
64,25,0
13,98,1
40,79,0
44,12,1
9,2,1
54,21,0
65,20,0
53,5,1
82,81,0
49,27,3
10,34,1
42,13,1
44,72,0
38,34,3
39,35,3
3,42,1
61,66,0
5,32,1
93,33,1
98,1,1
55,32,3
9,2,1
95,24,1
34,99,1
33,71,0
12,3,1
94,22,1
38,0,1
61,76,0
41,63,3
16,56,0
81,59,0
94,38,1
3,42,1
93,38,1
54,85,1
31,31,3
32,87,1
44,93,1
23,72,0
14,38,1
61,73,0
69,71,0
55,98,1
10,65,1
0,52,1
69,61,0
78,22,0
92,48,1
55,82,0
33,18,0
69,59,0
7,53,1
25,59,0
4,63,1
82,49,0
90,20,1
96,63,1
38,31,3
32,50,3
60,51,3
99,31,1
86,0,1
0,66,1
82,68,0
84,21,0
23,88,1
73,51,0
44,38,2
65,89,1
0,63,1
72,21,0
8,44,1
53,43,2
52,8,1
96,13,1
30,67,0
82,86,1
71,54,0
18,81,0
86,4,1
13,91,1
68,78,0
90,91,1
52,55,3
99,38,1
86,67,1
47,8,1
2,15,1
92,54,1
96,28,1
36,18,0
36,61,3
75,38,0
0,21,1
72,69,0
94,24,1
84,36,0
25,66,0
19,97,1
66,55,0
73,54,0
84,5,1
33,24,0
49,35,3
59,71,0
91,19,1
97,82,1
29,89,1
76,70,0
41,11,1
57,39,3
10,70,1
24,93,1
3,63,1
52,48,2
43,27,3
89,95,1
6,19,1
16,36,0
6,3,1
51,98,1
93,10,1
31,99,1
45,19,0
22,49,0
79,70,0
0,58,1
10,37,1
71,7,1
51,25,0
91,63,1
33,79,0
45,14,1
81,46,0
73,27,0
46,29,3
17,23,0
53,71,0
53,71,0
10,42,1
57,91,1
7,19,1
53,93,1
14,44,1
2,56,1
52,80,0
52,85,1
16,50,0
31,35,3
96,87,1
43,2,1
89,55,1
12,50,1
70,58,0
10,2,1
42,71,0
3,61,1
81,68,0
42,50,2
61,85,1
56,67,0
81,69,0
81,93,1
64,46,3
63,98,1
35,75,0
96,67,1
18,91,1
76,45,0
56,54,3
29,63,3
59,34,3
54,69,0
98,61,1
92,88,1
72,69,0
63,92,1
66,99,1
38,57,3
38,44,2
17,37,0
5,29,1
80,32,0
99,12,1
56,21,0
76,96,1
59,59,3
6,10,1
96,65,1
33,32,3
96,61,1
24,20,0
23,19,0
35,98,1
42,18,0
47,40,2
7,50,1
54,68,0
82,51,0
40,54,2
93,54,1
61,53,3
33,47,3
90,75,1
55,55,3
76,33,0
78,51,0
28,13,1
69,71,0
24,94,1
29,87,1
36,81,0
66,67,0
47,78,0
78,13,1
13,54,1
83,38,0
63,86,1
49,33,3
67,28,0
18,33,0
55,81,0
63,41,3
62,44,3
28,62,3
20,18,0
46,38,2
61,86,1
43,30,3
45,19,0
60,1,1
66,27,0
26,76,0
78,61,0
63,43,3
27,15,1
84,46,0
13,32,1
67,39,0
57,46,3
37,37,2
75,55,0
18,16,0
43,11,1
38,1,1
16,26,0
48,97,1
0,70,1
34,24,0
25,54,0
97,34,1
26,91,1
58,94,1
77,14,1
7,64,1
35,90,1
90,97,1
85,80,1
36,99,1
71,84,0
80,54,0
58,0,1
47,71,0
92,69,1
59,30,3
13,12,1
45,7,1
32,88,1
21,87,1
5,84,1
80,90,1
84,92,1
17,84,0
58,64,3
98,62,1
74,59,0
77,66,0
59,84,0
67,53,0
36,8,1
68,86,1
82,63,0
83,17,0
74,38,0
64,55,3
47,99,1
4,43,1
29,20,0
55,46,3
50,45,2
26,26,3
28,95,1
76,73,0
55,91,1
96,97,1
41,26,3
61,17,0
66,30,0
53,76,0
34,95,1
96,9,1
21,59,0
65,84,0
14,42,1
75,39,0
29,84,0
26,27,3
73,97,1
52,16,0
71,54,0
42,73,0
23,89,1
46,83,0
22,6,1
12,80,1
34,82,0
14,30,1
43,6,1
75,75,0
16,80,0
73,16,0
67,17,0
83,71,0
37,86,1
54,24,0
31,26,3
45,22,0
0,65,1
97,46,1
7,26,1
26,22,0
94,96,1
90,98,1
62,64,3
73,88,1
95,86,1
7,17,1
6,28,1
29,35,3
62,43,3
39,97,1
96,28,1
25,87,1
99,85,1
71,67,0
93,53,1
39,27,3
17,19,0
53,27,3
66,24,0
7,4,1
46,62,3
44,52,2
45,79,0
11,17,1
64,31,3
77,8,1
85,38,1
7,67,1
11,81,1
87,58,1
82,78,0
12,17,1
24,66,0
52,49,2
4,17,1
64,79,0
91,36,1
79,51,0
40,57,3
52,37,2
3,31,1
98,68,1
10,67,1
30,34,3
40,65,0
77,11,1
8,5,1
36,32,3
13,82,1
72,49,0
46,47,2
22,95,1
76,47,0
54,97,1
34,65,0
33,17,0
59,91,1
85,9,1
76,24,0
77,26,0
23,60,0
88,66,1
5,46,1
47,0,1
78,23,0
41,82,0
45,2,1
85,28,1
33,13,1
69,48,0
